Entity,Code,Day,total_vaccinations
Wallis and Futuna,WLF,2021-05-25,8283
Wallis and Futuna,WLF,2021-06-01,8365
Wallis and Futuna,WLF,2021-06-08,8564
Wallis and Futuna,WLF,2021-06-15,8657
Wallis and Futuna,WLF,2021-06-21,8834
Wallis and Futuna,WLF,2021-06-29,8933
Wallis and Futuna,WLF,2021-07-06,8962
Wallis and Futuna,WLF,2021-07-13,9112
Wallis and Futuna,WLF,2021-07-20,9158
Wallis and Futuna,WLF,2021-08-02,9372
Wallis and Futuna,WLF,2021-08-09,9439
Wallis and Futuna,WLF,2021-08-16,9534
Wallis and Futuna,WLF,2021-08-23,9676
Wallis and Futuna,WLF,2021-08-31,9801
Wallis and Futuna,WLF,2021-09-14,9902
Wallis and Futuna,WLF,2021-09-21,10231
Wallis and Futuna,WLF,2021-09-28,10438
Wallis and Futuna,WLF,2021-10-05,10843
Wallis and Futuna,WLF,2021-10-12,11009
Wallis and Futuna,WLF,2021-10-18,11102
Wallis and Futuna,WLF,2021-10-25,11361
Wallis and Futuna,WLF,2021-11-01,11577
Wallis and Futuna,WLF,2021-11-08,11774
Wallis and Futuna,WLF,2021-11-15,11858
Wallis and Futuna,WLF,2021-11-22,11903
Wallis and Futuna,WLF,2021-11-30,11939
World,OWID_WRL,2020-12-01,0
World,OWID_WRL,2020-12-02,0
World,OWID_WRL,2020-12-03,0
World,OWID_WRL,2020-12-04,1
World,OWID_WRL,2020-12-05,1
World,OWID_WRL,2020-12-06,1
World,OWID_WRL,2020-12-07,2
World,OWID_WRL,2020-12-08,7
World,OWID_WRL,2020-12-09,9
World,OWID_WRL,2020-12-10,10
World,OWID_WRL,2020-12-11,14
World,OWID_WRL,2020-12-12,14
World,OWID_WRL,2020-12-13,24467
World,OWID_WRL,2020-12-14,28876
World,OWID_WRL,2020-12-15,1607188
World,OWID_WRL,2020-12-16,1768823
World,OWID_WRL,2020-12-17,2044551
World,OWID_WRL,2020-12-18,2462792
World,OWID_WRL,2020-12-19,2645359
World,OWID_WRL,2020-12-20,2758368
World,OWID_WRL,2020-12-21,3172764
World,OWID_WRL,2020-12-22,3695584
World,OWID_WRL,2020-12-23,4380810
World,OWID_WRL,2020-12-24,4675407
World,OWID_WRL,2020-12-25,4734848
World,OWID_WRL,2020-12-26,4913850
World,OWID_WRL,2020-12-27,5173852
World,OWID_WRL,2020-12-28,5951767
World,OWID_WRL,2020-12-29,6937758
World,OWID_WRL,2020-12-30,8094674
World,OWID_WRL,2020-12-31,11818339
World,OWID_WRL,2021-01-01,12027986
World,OWID_WRL,2021-01-02,13211567
World,OWID_WRL,2021-01-03,13576707
World,OWID_WRL,2021-01-04,14708082
World,OWID_WRL,2021-01-05,16822680
World,OWID_WRL,2021-01-06,18371944
World,OWID_WRL,2021-01-07,20144346
World,OWID_WRL,2021-01-08,22023167
World,OWID_WRL,2021-01-09,27482867
World,OWID_WRL,2021-01-10,30687413
World,OWID_WRL,2021-01-11,32550269
World,OWID_WRL,2021-01-12,34726652
World,OWID_WRL,2021-01-13,38527960
World,OWID_WRL,2021-01-14,41424274
World,OWID_WRL,2021-01-15,44281007
World,OWID_WRL,2021-01-16,46137753
World,OWID_WRL,2021-01-17,47312172
World,OWID_WRL,2021-01-18,49740598
World,OWID_WRL,2021-01-19,52752298
World,OWID_WRL,2021-01-20,61118252
World,OWID_WRL,2021-01-21,64687032
World,OWID_WRL,2021-01-22,68596470
World,OWID_WRL,2021-01-23,71095313
World,OWID_WRL,2021-01-24,72578041
World,OWID_WRL,2021-01-25,75808636
World,OWID_WRL,2021-01-26,79334603
World,OWID_WRL,2021-01-27,91213371
World,OWID_WRL,2021-01-28,95813852
World,OWID_WRL,2021-01-29,100359476
World,OWID_WRL,2021-01-30,103428387
World,OWID_WRL,2021-01-31,106493193
World,OWID_WRL,2021-02-01,109903890
World,OWID_WRL,2021-02-02,113702891
World,OWID_WRL,2021-02-03,125669311
World,OWID_WRL,2021-02-04,131058978
World,OWID_WRL,2021-02-05,136370538
World,OWID_WRL,2021-02-06,139840932
World,OWID_WRL,2021-02-07,141452004
World,OWID_WRL,2021-02-08,145250730
World,OWID_WRL,2021-02-09,159269299
World,OWID_WRL,2021-02-10,164842431
World,OWID_WRL,2021-02-11,170488895
World,OWID_WRL,2021-02-12,176789929
World,OWID_WRL,2021-02-13,180959431
World,OWID_WRL,2021-02-14,183053613
World,OWID_WRL,2021-02-15,187577965
World,OWID_WRL,2021-02-16,192571597
World,OWID_WRL,2021-02-17,198379463
World,OWID_WRL,2021-02-18,204950415
World,OWID_WRL,2021-02-19,210492511
World,OWID_WRL,2021-02-20,214746017
World,OWID_WRL,2021-02-21,216859737
World,OWID_WRL,2021-02-22,221101566
World,OWID_WRL,2021-02-23,227168410
World,OWID_WRL,2021-02-24,233714287
World,OWID_WRL,2021-02-25,241003314
World,OWID_WRL,2021-02-26,248202339
World,OWID_WRL,2021-02-27,253594892
World,OWID_WRL,2021-02-28,268251324
World,OWID_WRL,2021-03-01,273955608
World,OWID_WRL,2021-03-02,285256798
World,OWID_WRL,2021-03-03,293472823
World,OWID_WRL,2021-03-04,303041779
World,OWID_WRL,2021-03-05,311984549
World,OWID_WRL,2021-03-06,319083981
World,OWID_WRL,2021-03-07,322977728
World,OWID_WRL,2021-03-08,330719449
World,OWID_WRL,2021-03-09,339165469
World,OWID_WRL,2021-03-10,349235565
World,OWID_WRL,2021-03-11,358473076
World,OWID_WRL,2021-03-12,368712558
World,OWID_WRL,2021-03-13,376634520
World,OWID_WRL,2021-03-14,392910023
World,OWID_WRL,2021-03-15,403044278
World,OWID_WRL,2021-03-16,413024992
World,OWID_WRL,2021-03-17,423924385
World,OWID_WRL,2021-03-18,434550920
World,OWID_WRL,2021-03-19,447814416
World,OWID_WRL,2021-03-20,466759257
World,OWID_WRL,2021-03-21,470685274
World,OWID_WRL,2021-03-22,487049180
World,OWID_WRL,2021-03-23,500697693
World,OWID_WRL,2021-03-24,515865354
World,OWID_WRL,2021-03-25,533243728
World,OWID_WRL,2021-03-26,552526701
World,OWID_WRL,2021-03-27,566628053
World,OWID_WRL,2021-03-28,575662875
World,OWID_WRL,2021-03-29,591826649
World,OWID_WRL,2021-03-30,607314661
World,OWID_WRL,2021-03-31,627684105
World,OWID_WRL,2021-04-01,649941768
World,OWID_WRL,2021-04-02,669748696
World,OWID_WRL,2021-04-03,682338009
World,OWID_WRL,2021-04-04,692370197
World,OWID_WRL,2021-04-05,706596257
World,OWID_WRL,2021-04-06,725257431
World,OWID_WRL,2021-04-07,744173582
World,OWID_WRL,2021-04-08,768562061
World,OWID_WRL,2021-04-09,789890327
World,OWID_WRL,2021-04-10,806887537
World,OWID_WRL,2021-04-11,817861202
World,OWID_WRL,2021-04-12,836566709
World,OWID_WRL,2021-04-13,853995438
World,OWID_WRL,2021-04-14,873321377
World,OWID_WRL,2021-04-15,892601354
World,OWID_WRL,2021-04-16,910263343
World,OWID_WRL,2021-04-17,923983166
World,OWID_WRL,2021-04-18,934627571
World,OWID_WRL,2021-04-19,950466827
World,OWID_WRL,2021-04-20,965185659
World,OWID_WRL,2021-04-21,984485923
World,OWID_WRL,2021-04-22,1006886323
World,OWID_WRL,2021-04-23,1025144261
World,OWID_WRL,2021-04-24,1037581315
World,OWID_WRL,2021-04-25,1054665254
World,OWID_WRL,2021-04-26,1071827028
World,OWID_WRL,2021-04-27,1092840717
World,OWID_WRL,2021-04-28,1118848737
World,OWID_WRL,2021-04-29,1143643299
World,OWID_WRL,2021-04-30,1169154158
World,OWID_WRL,2021-05-01,1183271914
World,OWID_WRL,2021-05-02,1194190836
World,OWID_WRL,2021-05-03,1208643836
World,OWID_WRL,2021-05-04,1228454012
World,OWID_WRL,2021-05-05,1248781150
World,OWID_WRL,2021-05-06,1273266427
World,OWID_WRL,2021-05-07,1300170933
World,OWID_WRL,2021-05-08,1320019731
World,OWID_WRL,2021-05-09,1333870974
World,OWID_WRL,2021-05-10,1356989518
World,OWID_WRL,2021-05-11,1382175353
World,OWID_WRL,2021-05-12,1409018077
World,OWID_WRL,2021-05-13,1435830716
World,OWID_WRL,2021-05-14,1461581806
World,OWID_WRL,2021-05-15,1485275914
World,OWID_WRL,2021-05-16,1507458767
World,OWID_WRL,2021-05-17,1534766458
World,OWID_WRL,2021-05-18,1563419426
World,OWID_WRL,2021-05-19,1591300480
World,OWID_WRL,2021-05-20,1625657546
World,OWID_WRL,2021-05-21,1656218627
World,OWID_WRL,2021-05-22,1683920499
World,OWID_WRL,2021-05-23,1706358932
World,OWID_WRL,2021-05-24,1736359197
World,OWID_WRL,2021-05-25,1769682172
World,OWID_WRL,2021-05-26,1805467687
World,OWID_WRL,2021-05-27,1838497948
World,OWID_WRL,2021-05-28,1871824202
World,OWID_WRL,2021-05-29,1903796720
World,OWID_WRL,2021-05-30,1932031695
World,OWID_WRL,2021-05-31,1969443635
World,OWID_WRL,2021-06-01,2008330545
World,OWID_WRL,2021-06-02,2049013491
World,OWID_WRL,2021-06-03,2084038386
World,OWID_WRL,2021-06-04,2123424792
World,OWID_WRL,2021-06-05,2155804106
World,OWID_WRL,2021-06-06,2181854557
World,OWID_WRL,2021-06-07,2213566350
World,OWID_WRL,2021-06-08,2248716652
World,OWID_WRL,2021-06-09,2285820210
World,OWID_WRL,2021-06-10,2325007677
World,OWID_WRL,2021-06-11,2361897864
World,OWID_WRL,2021-06-12,2392908128
World,OWID_WRL,2021-06-13,2420026830
World,OWID_WRL,2021-06-14,2448689092
World,OWID_WRL,2021-06-15,2488193152
World,OWID_WRL,2021-06-16,2529614644
World,OWID_WRL,2021-06-17,2574982553
World,OWID_WRL,2021-06-18,2618399229
World,OWID_WRL,2021-06-19,2656114313
World,OWID_WRL,2021-06-20,2689332975
World,OWID_WRL,2021-06-21,2732767822
World,OWID_WRL,2021-06-22,2776423493
World,OWID_WRL,2021-06-23,2819775309
World,OWID_WRL,2021-06-24,2868178232
World,OWID_WRL,2021-06-25,2913517757
World,OWID_WRL,2021-06-26,2955543641
World,OWID_WRL,2021-06-27,2990455814
World,OWID_WRL,2021-06-28,3028890532
World,OWID_WRL,2021-06-29,3070802754
World,OWID_WRL,2021-06-30,3108446265
World,OWID_WRL,2021-07-01,3152545750
World,OWID_WRL,2021-07-02,3187003655
World,OWID_WRL,2021-07-03,3221222560
World,OWID_WRL,2021-07-04,3246034927
World,OWID_WRL,2021-07-05,3279103495
World,OWID_WRL,2021-07-06,3311818796
World,OWID_WRL,2021-07-07,3344840390
World,OWID_WRL,2021-07-08,3384093145
World,OWID_WRL,2021-07-09,3410937483
World,OWID_WRL,2021-07-10,3439912766
World,OWID_WRL,2021-07-11,3461119178
World,OWID_WRL,2021-07-12,3491286743
World,OWID_WRL,2021-07-13,3525570307
World,OWID_WRL,2021-07-14,3562392935
World,OWID_WRL,2021-07-15,3597823929
World,OWID_WRL,2021-07-16,3630839795
World,OWID_WRL,2021-07-17,3659009108
World,OWID_WRL,2021-07-18,3678853314
World,OWID_WRL,2021-07-19,3712214139
World,OWID_WRL,2021-07-20,3745543392
World,OWID_WRL,2021-07-21,3777835919
World,OWID_WRL,2021-07-22,3817118040
World,OWID_WRL,2021-07-23,3855154297
World,OWID_WRL,2021-07-24,3885993786
World,OWID_WRL,2021-07-25,3913039594
World,OWID_WRL,2021-07-26,3954022950
World,OWID_WRL,2021-07-27,3994600671
World,OWID_WRL,2021-07-28,4036949399
World,OWID_WRL,2021-07-29,4082849903
World,OWID_WRL,2021-07-30,4125727983
World,OWID_WRL,2021-07-31,4158310695
World,OWID_WRL,2021-08-01,4197543132
World,OWID_WRL,2021-08-02,4236212464
World,OWID_WRL,2021-08-03,4291272587
World,OWID_WRL,2021-08-04,4336705811
World,OWID_WRL,2021-08-05,4377524241
World,OWID_WRL,2021-08-06,4415334672
World,OWID_WRL,2021-08-07,4446629710
World,OWID_WRL,2021-08-08,4476994342
World,OWID_WRL,2021-08-09,4520466393
World,OWID_WRL,2021-08-10,4560286195
World,OWID_WRL,2021-08-11,4598127595
World,OWID_WRL,2021-08-12,4632948552
World,OWID_WRL,2021-08-13,4674917277
World,OWID_WRL,2021-08-14,4705273906
World,OWID_WRL,2021-08-15,4730997223
World,OWID_WRL,2021-08-16,4772742555
World,OWID_WRL,2021-08-17,4812963775
World,OWID_WRL,2021-08-18,4850958797
World,OWID_WRL,2021-08-19,4886755769
World,OWID_WRL,2021-08-20,4926679147
World,OWID_WRL,2021-08-21,4957786390
World,OWID_WRL,2021-08-22,4986820408
World,OWID_WRL,2021-08-23,5018939111
World,OWID_WRL,2021-08-24,5064542950
World,OWID_WRL,2021-08-25,5108058990
World,OWID_WRL,2021-08-26,5150089418
World,OWID_WRL,2021-08-27,5200919981
World,OWID_WRL,2021-08-28,5237123433
World,OWID_WRL,2021-08-29,5284120053
World,OWID_WRL,2021-08-30,5319145559
World,OWID_WRL,2021-08-31,5360057096
World,OWID_WRL,2021-09-01,5406001845
World,OWID_WRL,2021-09-02,5439388665
World,OWID_WRL,2021-09-03,5466908007
World,OWID_WRL,2021-09-04,5492386094
World,OWID_WRL,2021-09-05,5522883406
World,OWID_WRL,2021-09-06,5550910082
World,OWID_WRL,2021-09-07,5586806850
World,OWID_WRL,2021-09-08,5626286671
World,OWID_WRL,2021-09-09,5663895597
World,OWID_WRL,2021-09-10,5693273421
World,OWID_WRL,2021-09-11,5727170103
World,OWID_WRL,2021-09-12,5762041993
World,OWID_WRL,2021-09-13,5794438175
World,OWID_WRL,2021-09-14,5821186209
World,OWID_WRL,2021-09-15,5852552240
World,OWID_WRL,2021-09-16,5884272022
World,OWID_WRL,2021-09-17,5909882293
World,OWID_WRL,2021-09-18,5948618876
World,OWID_WRL,2021-09-19,5974392761
World,OWID_WRL,2021-09-20,6002504265
World,OWID_WRL,2021-09-21,6032647361
World,OWID_WRL,2021-09-22,6059770906
World,OWID_WRL,2021-09-23,6092740117
World,OWID_WRL,2021-09-24,6121537738
World,OWID_WRL,2021-09-25,6141984034
World,OWID_WRL,2021-09-26,6160896923
World,OWID_WRL,2021-09-27,6209175867
World,OWID_WRL,2021-09-28,6236295783
World,OWID_WRL,2021-09-29,6267838171
World,OWID_WRL,2021-09-30,6297524022
World,OWID_WRL,2021-10-01,6320101278
World,OWID_WRL,2021-10-02,6340637566
World,OWID_WRL,2021-10-03,6363890027
World,OWID_WRL,2021-10-04,6386467811
World,OWID_WRL,2021-10-05,6420316685
World,OWID_WRL,2021-10-06,6443910660
World,OWID_WRL,2021-10-07,6467577354
World,OWID_WRL,2021-10-08,6498473072
World,OWID_WRL,2021-10-09,6518816454
World,OWID_WRL,2021-10-10,6548297160
World,OWID_WRL,2021-10-11,6568141642
World,OWID_WRL,2021-10-12,6591083230
World,OWID_WRL,2021-10-13,6614102790
World,OWID_WRL,2021-10-14,6636933113
World,OWID_WRL,2021-10-15,6656334749
World,OWID_WRL,2021-10-16,6670764518
World,OWID_WRL,2021-10-17,6697327454
World,OWID_WRL,2021-10-18,6727186393
World,OWID_WRL,2021-10-19,6754606302
World,OWID_WRL,2021-10-20,6790574265
World,OWID_WRL,2021-10-21,6816705399
World,OWID_WRL,2021-10-22,6843475142
World,OWID_WRL,2021-10-23,6870216699
World,OWID_WRL,2021-10-24,6893896342
World,OWID_WRL,2021-10-25,6915283242
World,OWID_WRL,2021-10-26,6942152879
World,OWID_WRL,2021-10-27,6966232011
World,OWID_WRL,2021-10-28,6996884251
World,OWID_WRL,2021-10-29,7034225349
World,OWID_WRL,2021-10-30,7066276103
World,OWID_WRL,2021-10-31,7099556099
World,OWID_WRL,2021-11-01,7124716253
World,OWID_WRL,2021-11-02,7150880753
World,OWID_WRL,2021-11-03,7180001085
World,OWID_WRL,2021-11-04,7212752148
World,OWID_WRL,2021-11-05,7246234270
World,OWID_WRL,2021-11-06,7273912390
World,OWID_WRL,2021-11-07,7302106646
World,OWID_WRL,2021-11-08,7330950901
World,OWID_WRL,2021-11-09,7364845872
World,OWID_WRL,2021-11-10,7404200172
World,OWID_WRL,2021-11-11,7438209217
World,OWID_WRL,2021-11-12,7471338059
World,OWID_WRL,2021-11-13,7505127140
World,OWID_WRL,2021-11-14,7532235873
World,OWID_WRL,2021-11-15,7559047662
World,OWID_WRL,2021-11-16,7586382734
World,OWID_WRL,2021-11-17,7619075174
World,OWID_WRL,2021-11-18,7650214620
World,OWID_WRL,2021-11-19,7683232707
World,OWID_WRL,2021-11-20,7717488532
World,OWID_WRL,2021-11-21,7744650755
World,OWID_WRL,2021-11-22,7774303665
World,OWID_WRL,2021-11-23,7806223851
World,OWID_WRL,2021-11-24,7843729126
World,OWID_WRL,2021-11-25,7872895708
World,OWID_WRL,2021-11-26,7908528373
World,OWID_WRL,2021-11-27,7938904954
World,OWID_WRL,2021-11-28,7977669020
World,OWID_WRL,2021-11-29,8010719758
World,OWID_WRL,2021-11-30,8051089390
World,OWID_WRL,2021-12-01,8094122203
World,OWID_WRL,2021-12-02,8134931907
World,OWID_WRL,2021-12-03,8166567597
World,OWID_WRL,2021-12-04,8205076315
World,OWID_WRL,2021-12-05,8235701505
World,OWID_WRL,2021-12-06,8264910250
World,OWID_WRL,2021-12-07,8294706986
World,OWID_WRL,2021-12-08,8331745441
World,OWID_WRL,2021-12-09,8371239352
World,OWID_WRL,2021-12-10,8421509264
World,OWID_WRL,2021-12-11,8469284211
World,OWID_WRL,2021-12-12,8499725822
World,OWID_WRL,2021-12-13,8529352711
World,OWID_WRL,2021-12-14,8573034926
World,OWID_WRL,2021-12-15,8615879994
World,OWID_WRL,2021-12-16,8648521755
World,OWID_WRL,2021-12-17,8692948990
World,OWID_WRL,2021-12-18,8727850435
World,OWID_WRL,2021-12-19,8760680892
World,OWID_WRL,2021-12-20,8805278665
World,OWID_WRL,2021-12-21,8843354465
World,OWID_WRL,2021-12-22,8877523602
World,OWID_WRL,2021-12-23,8922963535
World,OWID_WRL,2021-12-24,8955741575
World,OWID_WRL,2021-12-25,8983010592
World,OWID_WRL,2021-12-26,9008085536
World,OWID_WRL,2021-12-27,9041878036
World,OWID_WRL,2021-12-28,9082850766
World,OWID_WRL,2021-12-29,9119831297
World,OWID_WRL,2021-12-30,9156899932
World,OWID_WRL,2021-12-31,9189497196
World,OWID_WRL,2022-01-01,9206457373
World,OWID_WRL,2022-01-02,9220748645
World,OWID_WRL,2022-01-03,9245440069
World excl. China,,2020-12-01,0
World excl. China,,2020-12-02,0
World excl. China,,2020-12-03,0
World excl. China,,2020-12-04,1
World excl. China,,2020-12-05,1
World excl. China,,2020-12-06,1
World excl. China,,2020-12-07,2
World excl. China,,2020-12-08,7
World excl. China,,2020-12-09,9
World excl. China,,2020-12-10,10
World excl. China,,2020-12-11,14
World excl. China,,2020-12-12,14
World excl. China,,2020-12-13,24467
World excl. China,,2020-12-14,28876
World excl. China,,2020-12-15,107188
World excl. China,,2020-12-16,268823
World excl. China,,2020-12-17,544551
World excl. China,,2020-12-18,962792
World excl. China,,2020-12-19,1145359
World excl. China,,2020-12-20,1258368
World excl. China,,2020-12-21,1672764
World excl. China,,2020-12-22,2195584
World excl. China,,2020-12-23,2880810
World excl. China,,2020-12-24,3175407
World excl. China,,2020-12-25,3234848
World excl. China,,2020-12-26,3413850
World excl. China,,2020-12-27,3673852
World excl. China,,2020-12-28,4451767
World excl. China,,2020-12-29,5437758
World excl. China,,2020-12-30,6594674
World excl. China,,2020-12-31,7318339
World excl. China,,2021-01-01,7527986
World excl. China,,2021-01-02,8711567
World excl. China,,2021-01-03,9076707
World excl. China,,2021-01-04,10208082
World excl. China,,2021-01-05,12322680
World excl. China,,2021-01-06,13871944
World excl. China,,2021-01-07,15644346
World excl. China,,2021-01-08,17523167
World excl. China,,2021-01-09,18482867
World excl. China,,2021-01-10,24365384
World excl. China,,2021-01-11,26394084
World excl. China,,2021-01-12,28794193
World excl. China,,2021-01-13,31884189
World excl. China,,2021-01-14,35102454
World excl. China,,2021-01-15,38304712
World excl. China,,2021-01-16,40460209
World excl. China,,2021-01-17,41826974
World excl. China,,2021-01-18,44464041
World excl. China,,2021-01-19,47822663
World excl. China,,2021-01-20,51555536
World excl. China,,2021-01-21,55536931
World excl. China,,2021-01-22,59926438
World excl. China,,2021-01-23,62918294
World excl. China,,2021-01-24,64622089
World excl. China,,2021-01-25,68134409
World excl. China,,2021-01-26,71973146
World excl. China,,2021-01-27,76399621
World excl. China,,2021-01-28,81416290
World excl. China,,2021-01-29,86451848
World excl. China,,2021-01-30,90129769
World excl. China,,2021-01-31,92283769
World excl. China,,2021-02-01,96047401
World excl. China,,2021-02-02,100223324
World excl. China,,2021-02-03,105461755
World excl. China,,2021-02-04,111336018
World excl. China,,2021-02-05,117145805
World excl. China,,2021-02-06,121167669
World excl. China,,2021-02-07,123058591
World excl. China,,2021-02-08,127213608
World excl. China,,2021-02-09,132327150
World excl. China,,2021-02-10,138355986
World excl. China,,2021-02-11,144511213
World excl. China,,2021-02-12,151361625
World excl. China,,2021-02-13,156039335
World excl. China,,2021-02-14,158373394
World excl. China,,2021-02-15,163180237
World excl. China,,2021-02-16,168551146
World excl. China,,2021-02-17,174856269
World excl. China,,2021-02-18,181895542
World excl. China,,2021-02-19,187824838
World excl. China,,2021-02-20,192420140
World excl. China,,2021-02-21,194687902
World excl. China,,2021-02-22,199140535
